,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
687.5,1.1279654E+00,7.2881355E-02,5.1010140E-03,6.6411700E-04,3.1298200E-04,2.5477300E-04,2.4513100E-04,2.2774000E-04,2.3472500E-04,2.5473600E-04,2.8586500E-04,2.7494500E-04,2.0115450E-04,9.7795700E-05,4.2181100E-05,2.1272590E-05,9.8467000E-06,3.7437300E-06,1.9753730E-06,1.4808810E-06,1.1558750E-06,9.6592600E-07,7.5030400E-07,6.6967400E-07,5.7305300E-07,4.7872800E-07,4.2308100E-07,3.4600800E-07,2.9509300E-07,2.5666600E-07,2.1795800E-07,1.9426640E-07,1.6106040E-07,1.4472820E-07,1.3017090E-07,1.1224080E-07,9.1691300E-08,7.5388400E-08,6.9347000E-08,6.1882200E-08,5.0866700E-08
692.5,1.1390635E+00,6.0426021E-02,3.4498810E-03,3.7602810E-04,1.6981010E-04,1.3374440E-04,1.2347910E-04,1.1156190E-04,1.1279710E-04,1.2155750E-04,1.3741530E-04,1.3391590E-04,9.8621400E-05,4.7351600E-05,2.0078630E-05,1.0023760E-05,4.5739500E-06,1.7150110E-06,9.0344900E-07,6.7273800E-07,5.2012300E-07,4.3153300E-07,3.3257500E-07,2.9559200E-07,2.5176700E-07,2.0940900E-07,1.8499080E-07,1.5076070E-07,1.2831880E-07,1.1141480E-07,9.4462600E-08,8.4307500E-08,6.9725400E-08,6.2716500E-08,5.6480900E-08,4.8691100E-08,3.9702600E-08,3.2568300E-08,3.0024400E-08,2.6788700E-08,2.1977300E-08
697.5,1.1730107E+00,4.6457263E-02,2.0014982E-03,1.9534440E-04,9.3228100E-05,7.0282000E-05,6.0040500E-05,5.1165400E-05,4.8997300E-05,5.0866900E-05,5.6628700E-05,5.5262100E-05,4.0760100E-05,1.9346630E-05,8.1346400E-06,4.0487700E-06,1.8431710E-06,7.0223100E-07,3.7692100E-07,2.7771100E-07,2.1160800E-07,1.7300270E-07,1.3206780E-07,1.1596230E-07,9.7871200E-08,8.0854800E-08,7.1151600E-08,5.7786400E-08,4.9028700E-08,4.2413800E-08,3.5898600E-08,3.2039100E-08,2.6454200E-08,2.3779100E-08,2.1416300E-08,1.8458050E-08,1.5054600E-08,1.2342570E-08,1.1382610E-08,1.0141160E-08,8.3213600E-09
702.5,1.1520085E+00,3.0806053E-02,9.4080420E-04,1.0385350E-04,5.8021400E-05,4.1749900E-05,3.2464900E-05,2.5497200E-05,2.2185400E-05,2.1081800E-05,2.1887800E-05,2.0580480E-05,1.4940480E-05,7.0992600E-06,3.0536800E-06,1.5493450E-06,7.2877800E-07,2.9987400E-07,1.6890840E-07,1.2317790E-07,9.2537800E-08,7.4232600E-08,5.6370500E-08,4.8535700E-08,4.0493500E-08,3.3242800E-08,2.9017200E-08,2.3572400E-08,1.9944130E-08,1.7168900E-08,1.4526820E-08,1.2925980E-08,1.0698210E-08,9.5773400E-09,8.5981000E-09,7.4119000E-09,6.0808500E-09,5.0086900E-09,4.5976900E-09,4.0814000E-09,3.3679400E-09
707.5,1.1818754E+00,1.8280983E-02,3.6925370E-04,6.1904500E-05,3.8781600E-05,2.6539900E-05,1.8900790E-05,1.3614670E-05,1.0509970E-05,8.7154500E-06,7.8674900E-06,6.7122900E-06,4.6562800E-06,2.2566550E-06,1.0338580E-06,5.4799900E-07,2.7710600E-07,1.3015460E-07,7.8116000E-08,5.6417200E-08,4.1901900E-08,3.2958700E-08,2.5041300E-08,2.1070700E-08,1.7384380E-08,1.4218960E-08,1.2276370E-08,1.0024600E-08,8.4718500E-09,7.2588400E-09,6.1536000E-09,5.4433300E-09,4.5372400E-09,4.0330000E-09,3.5978500E-09,3.1040000E-09,2.5761300E-09,2.1434000E-09,1.9485730E-09,1.7205090E-09,1.4356220E-09
712.5,1.1730870E+00,8.0453361E-03,1.1832000E-04,4.1175700E-05,2.6486700E-05,1.7395490E-05,1.1701630E-05,7.9479300E-06,5.6390600E-06,4.1842800E-06,3.2699700E-06,2.4478200E-06,1.5781960E-06,7.8997900E-07,3.9307800E-07,2.1899100E-07,1.1959310E-07,6.2842400E-08,3.9497500E-08,2.8560100E-08,2.1245600E-08,1.6652420E-08,1.2780270E-08,1.0675550E-08,8.8070600E-09,7.2344700E-09,6.2274800E-09,5.1335000E-09,4.3528300E-09,3.7270700E-09,3.1737800E-09,2.7981600E-09,2.3511600E-09,2.0790400E-09,1.8459960E-09,1.5946940E-09,1.3379150E-09,1.1236030E-09,1.0129040E-09,8.9031400E-10,7.5047300E-10
717.5,9.7039787E-01,2.2850696E-03,5.1113800E-05,2.8588300E-05,1.7910330E-05,1.1382450E-05,7.4232000E-06,4.9060100E-06,3.3920900E-06,2.4494500E-06,1.8490330E-06,1.3301910E-06,8.3218700E-07,4.1710000E-07,2.1185120E-07,1.1960900E-07,6.6421600E-08,3.5425400E-08,2.2579700E-08,1.6622520E-08,1.2580880E-08,1.0046650E-08,7.8348100E-09,6.6442500E-09,5.5476200E-09,4.6008800E-09,3.9966200E-09,3.3197000E-09,2.8312000E-09,2.4297300E-09,2.0780600E-09,1.8371390E-09,1.5481630E-09,1.3691000E-09,1.2168100E-09,1.0519980E-09,8.8551100E-10,7.4511100E-10,6.7076100E-10,5.8825500E-10,4.9743600E-10
722.5,9.6950966E-01,6.5889230E-04,3.3192800E-05,1.9539300E-05,1.1772510E-05,7.2363100E-06,4.6052500E-06,2.9937800E-06,2.0651800E-06,1.5057550E-06,1.1594590E-06,8.4776100E-07,5.3233300E-07,2.6251100E-07,1.3170100E-07,7.4167700E-08,4.0800100E-08,2.1274300E-08,1.3637650E-08,1.0303760E-08,7.9775500E-09,6.5293700E-09,5.1721300E-09,4.4711800E-09,3.7815300E-09,3.1618700E-09,2.7750900E-09,2.3158200E-09,1.9843470E-09,1.7053680E-09,1.4631320E-09,1.2983350E-09,1.0944940E-09,9.6900200E-10,8.6344600E-10,7.4662100E-10,6.2876600E-10,5.2864700E-10,4.7626000E-10,4.1696900E-10,3.5291500E-10
727.5,9.5126958E-01,1.6984030E-04,2.2932400E-05,1.2939470E-05,7.4442900E-06,4.4101800E-06,2.7426900E-06,1.7635550E-06,1.2284290E-06,9.1813000E-07,7.3196300E-07,5.4959700E-07,3.4848700E-07,1.6953840E-07,8.4160500E-08,4.7402500E-08,2.5885700E-08,1.3214090E-08,8.5384800E-09,6.6264700E-09,5.2414200E-09,4.3824700E-09,3.5145300E-09,3.0836500E-09,2.6325600E-09,2.2121100E-09,1.9557780E-09,1.6360600E-09,1.4061110E-09,1.2082940E-09,1.0388160E-09,9.2434100E-10,7.7890400E-10,6.9000500E-10,6.1628500E-10,5.3278300E-10,4.4872200E-10,3.7685600E-10,3.3975400E-10,2.9694600E-10,2.5153400E-10
732.5,1.0329836E+00,5.5505900E-05,1.5718900E-05,8.3361700E-06,4.5540000E-06,2.5983200E-06,1.5890110E-06,1.0222570E-06,7.3145300E-07,5.6940900E-07,4.7479000E-07,3.6755700E-07,2.3586800E-07,1.1373000E-07,5.6095700E-08,3.1676300E-08,1.7226250E-08,8.6521400E-09,5.6326900E-09,4.4668700E-09,3.5894200E-09,3.0461300E-09,2.4614200E-09,2.1805400E-09,1.8722270E-09,1.5765240E-09,1.4003290E-09,1.1722710E-09,1.0092630E-09,8.6636900E-10,7.4584100E-10,6.6496800E-10,5.5988800E-10,4.9613200E-10,4.4405800E-10,3.8374000E-10,3.2315100E-10,2.7107600E-10,2.4456000E-10,2.1340800E-10,1.8090430E-10
737.5,1.0836884E+00,2.8587300E-05,1.0901920E-05,5.3737000E-06,2.7735900E-06,1.5278470E-06,9.3052600E-07,6.0991500E-07,4.5767400E-07,3.7613600E-07,3.2927000E-07,2.6247800E-07,1.7038660E-07,8.1757800E-08,4.0199500E-08,2.2770500E-08,1.2356910E-08,6.1361400E-09,4.0131300E-09,3.2269900E-09,2.6171200E-09,2.2398700E-09,1.8160340E-09,1.6175210E-09,1.3928190E-09,1.1731630E-09,1.0448660E-09,8.7440800E-10,7.5344800E-10,6.4596200E-10,5.5650000E-10,4.9688100E-10,4.1794800E-10,3.7045600E-10,3.3218200E-10,2.8694400E-10,2.4155600E-10,2.0238800E-10,1.8274820E-10,1.5929120E-10,1.3508470E-10
742.5,1.1084694E+00,2.0844250E-05,7.9023200E-06,3.5869300E-06,1.7469690E-06,9.3845900E-07,5.8210000E-07,3.9803100E-07,3.1841300E-07,2.7701300E-07,2.5288300E-07,2.0610800E-07,1.3491460E-07,6.4581200E-08,3.1700400E-08,1.7988100E-08,9.7439700E-09,4.7979900E-09,3.1397300E-09,2.5414300E-09,2.0690900E-09,1.7776670E-09,1.4420590E-09,1.2880040E-09,1.1103370E-09,9.3479600E-10,8.3387600E-10,6.9729400E-10,6.0100100E-10,5.1482100E-10,4.4363500E-10,3.9656100E-10,3.3324700E-10,2.9551600E-10,2.6537200E-10,2.2918100E-10,1.9282150E-10,1.6138080E-10,1.4587560E-10,1.2709450E-10,1.0777280E-10
747.5,1.1238541E+00,1.7463130E-05,5.9361600E-06,2.4591300E-06,1.1320540E-06,6.0332100E-07,3.9208200E-07,2.8548100E-07,2.4454300E-07,2.2341400E-07,2.1025200E-07,1.7382270E-07,1.1433570E-07,5.4638800E-08,2.6777600E-08,1.5198120E-08,8.2144100E-09,4.0152600E-09,2.6215800E-09,2.1271500E-09,1.7335020E-09,1.4916840E-09,1.2090830E-09,1.0816490E-09,9.3277000E-10,7.8481800E-10,7.0086100E-10,5.8554400E-10,5.0469000E-10,4.3213600E-10,3.7238700E-10,3.3321900E-10,2.7978300E-10,2.4827900E-10,2.2322100E-10,1.9277350E-10,1.6207910E-10,1.3552210E-10,1.2265510E-10,1.0687060E-10,9.0588000E-11
752.5,1.1153158E+00,1.4958390E-05,4.4996100E-06,1.6909040E-06,7.4040200E-07,4.0106000E-07,2.8026300E-07,2.1884700E-07,1.9855950E-07,1.8760100E-07,1.7973650E-07,1.4968240E-07,9.8637700E-08,4.7051900E-08,2.3017400E-08,1.3051690E-08,7.0352600E-09,3.4152600E-09,2.2214700E-09,1.8030850E-09,1.4688060E-09,1.2646230E-09,1.0236380E-09,9.1682600E-10,7.9071900E-10,6.6484100E-10,5.9432100E-10,4.9609400E-10,4.2759400E-10,3.6601100E-10,3.1541300E-10,2.8253900E-10,2.3705400E-10,2.1052600E-10,1.8950790E-10,1.6366950E-10,1.3752680E-10,1.1489670E-10,1.0412550E-10,9.0744300E-11,7.6892500E-11
757.5,9.7176406E-01,1.2647650E-05,3.4617800E-06,1.1831520E-06,4.9853300E-07,2.8047800E-07,2.1233500E-07,1.7584260E-07,1.6582970E-07,1.5971910E-07,1.5440960E-07,1.2898280E-07,8.5001400E-08,4.0464600E-08,1.9757420E-08,1.1187620E-08,6.0139500E-09,2.9009600E-09,1.8792600E-09,1.5246570E-09,1.2409130E-09,1.0686440E-09,8.6372800E-10,7.7439500E-10,6.6793000E-10,5.6121000E-10,5.0219200E-10,4.1885300E-10,3.6105000E-10,3.0896100E-10,2.6628500E-10,2.3879300E-10,2.0022330E-10,1.7795520E-10,1.6039160E-10,1.3853910E-10,1.1635940E-10,9.7145000E-11,8.8150200E-11,7.6839200E-11,6.5098900E-11
762.5,5.1459529E-01,1.0779470E-05,2.7984000E-06,8.8029400E-07,3.6107600E-07,2.1249500E-07,1.7191510E-07,1.4804930E-07,1.4264700E-07,1.3866940E-07,1.3456200E-07,1.1248150E-07,7.4065100E-08,3.5186400E-08,1.7147890E-08,9.6954600E-09,5.1985400E-09,2.4935400E-09,1.6089420E-09,1.3043820E-09,1.0605850E-09,9.1342800E-10,7.3725500E-10,6.6159800E-10,5.7068200E-10,4.7923500E-10,4.2923800E-10,3.5776800E-10,3.0842900E-10,2.6389700E-10,2.2748100E-10,2.0420700E-10,1.7114380E-10,1.5223190E-10,1.3736080E-10,1.1867210E-10,9.9638000E-11,8.3143600E-11,7.5536700E-11,6.5863400E-11,5.5795200E-11
767.5,9.2326874E-01,1.0551230E-05,2.4191500E-06,7.1679700E-07,2.8895100E-07,1.7564480E-07,1.4768920E-07,1.2964650E-07,1.2604850E-07,1.2294650E-07,1.1942110E-07,9.9780400E-08,6.5624000E-08,3.1117700E-08,1.5138220E-08,8.5467700E-09,4.5725200E-09,2.1828300E-09,1.4033780E-09,1.1367730E-09,9.2344100E-10,7.9532800E-10,6.4117500E-10,5.7582500E-10,4.9672900E-10,4.1699200E-10,3.7378800E-10,3.1140400E-10,2.6849000E-10,2.2975100E-10,1.9807380E-10,1.7796990E-10,1.4911060E-10,1.3273840E-10,1.1988370E-10,1.0360210E-10,8.6964400E-11,7.2544600E-11,6.5979700E-11,5.7558000E-11,4.8752900E-11
772.5,1.0575410E+00,1.0653260E-05,2.2045000E-06,6.2682600E-07,2.4886600E-07,1.5353540E-07,1.3137740E-07,1.1622130E-07,1.1334090E-07,1.1064440E-07,1.0745730E-07,8.9702900E-08,5.8919800E-08,2.7890000E-08,1.3545210E-08,7.6368100E-09,4.0777200E-09,1.9385230E-09,1.2421960E-09,1.0053770E-09,8.1603600E-10,7.0285000E-10,5.6606600E-10,5.0874100E-10,4.3890200E-10,3.6840200E-10,3.3046900E-10,2.7523300E-10,2.3733700E-10,2.0316100E-10,1.7517220E-10,1.5751930E-10,1.3195860E-10,1.1756260E-10,1.0625890E-10,9.1859400E-11,7.7095100E-11,6.4301800E-11,5.8541100E-11,5.1099800E-11,4.3276400E-11
777.5,1.0598262E+00,1.1231750E-05,2.0807960E-06,5.7444200E-07,2.2444900E-07,1.3869480E-07,1.1931960E-07,1.0578670E-07,1.0321930E-07,1.0075340E-07,9.7799800E-08,8.1552400E-08,5.3496700E-08,2.5282000E-08,1.2258670E-08,6.9024600E-09,3.6792200E-09,1.7427450E-09,1.1134320E-09,9.0048300E-10,7.3040400E-10,6.2914500E-10,5.0632400E-10,4.5536300E-10,3.9290300E-10,3.2981800E-10,2.9604700E-10,2.4653000E-10,2.1261600E-10,1.8209560E-10,1.5702770E-10,1.4130220E-10,1.1837410E-10,1.0554280E-10,9.5449100E-11,8.2548200E-11,6.9272300E-11,5.7776200E-11,5.2647600E-11,4.5987100E-11,3.8939900E-11
782.5,1.0529321E+00,1.2730790E-05,1.9994080E-06,5.3798700E-07,2.0677830E-07,1.2742260E-07,1.0980930E-07,9.7415100E-08,9.5031700E-08,9.2728000E-08,8.9951200E-08,7.4920800E-08,4.9083800E-08,2.3162000E-08,1.1213150E-08,6.3059300E-09,3.3562300E-09,1.5848350E-09,1.0098790E-09,8.1619500E-10,6.6169400E-10,5.7002400E-10,4.5848600E-10,4.1260100E-10,3.5606000E-10,2.9896500E-10,2.6849400E-10,2.2358500E-10,1.9285630E-10,1.6528830E-10,1.4254420E-10,1.2834220E-10,1.0752960E-10,9.5945700E-11,8.6804600E-11,7.5103700E-11,6.3020100E-11,5.2565900E-11,4.7937000E-11,4.1905600E-11,3.5475300E-11
787.5,1.0196427E+00,1.5317960E-05,1.9287290E-06,5.0615000E-07,1.9149620E-07,1.1768940E-07,1.0156120E-07,9.0133700E-08,8.7894700E-08,8.5725900E-08,8.3098900E-08,6.9130300E-08,4.5232800E-08,2.1315800E-08,1.0304280E-08,5.7883900E-09,3.0769800E-09,1.4493670E-09,9.2150800E-10,7.4434100E-10,6.0320900E-10,5.1969400E-10,4.1783800E-10,3.7621900E-10,3.2470800E-10,2.7273500E-10,2.4503600E-10,2.0406700E-10,1.7604180E-10,1.5099250E-10,1.3022120E-10,1.1729720E-10,9.8292900E-11,8.7762800E-11,7.9420900E-11,6.8743100E-11,5.7679400E-11,4.8117600E-11,4.3909400E-11,3.8415400E-11,3.2511800E-11
792.5,9.8616564E-01,1.8176300E-05,1.8374380E-06,4.6992400E-07,1.7524890E-07,1.0764500E-07,9.3106300E-08,8.2679500E-08,8.0595000E-08,7.8564600E-08,7.6095300E-08,6.3225800E-08,4.1316400E-08,1.9445130E-08,9.3881900E-09,5.2688900E-09,2.7982700E-09,1.3157630E-09,8.3516700E-10,6.7427400E-10,5.4625800E-10,4.7064900E-10,3.7829400E-10,3.4074600E-10,2.9412300E-10,2.4711900E-10,2.2208800E-10,1.8497360E-10,1.5958750E-10,1.3696730E-10,1.1813020E-10,1.0644140E-10,8.9211400E-11,7.9696900E-11,7.2134000E-11,6.2457100E-11,5.2403700E-11,4.3722900E-11,3.9919400E-11,3.4946900E-11,2.9570700E-11
797.5,9.8112599E-01,2.0487810E-05,1.7187030E-06,4.2799100E-07,1.5767810E-07,9.7097300E-08,8.4282100E-08,7.4908600E-08,7.2993600E-08,7.1109200E-08,6.8811100E-08,5.7101300E-08,3.7265300E-08,1.7516750E-08,8.4486200E-09,4.7382100E-09,2.5149200E-09,1.1813190E-09,7.4902600E-10,6.0447200E-10,4.8957000E-10,4.2178600E-10,3.3893700E-10,3.0536100E-10,2.6359400E-10,2.2150800E-10,1.9911000E-10,1.6584670E-10,1.4309850E-10,1.2286740E-10,1.0597560E-10,9.5512400E-11,8.0063100E-11,7.1551000E-11,6.4770300E-11,5.6095500E-11,4.7066400E-11,3.9274900E-11,3.5871200E-11,3.1416400E-11,2.6581200E-11
802.5,9.6167469E-01,2.1804580E-05,1.5871900E-06,3.8445300E-07,1.4024640E-07,8.6849500E-08,7.5742300E-08,6.7391000E-08,6.5643500E-08,6.3901400E-08,6.1774000E-08,5.1195300E-08,3.3366600E-08,1.5665760E-08,7.5499000E-09,4.2319700E-09,2.2455300E-09,1.0544150E-09,6.6817500E-10,5.3901600E-10,4.3642900E-10,3.7594300E-10,3.0203500E-10,2.7212500E-10,2.3489800E-10,1.9740770E-10,1.7745990E-10,1.4781740E-10,1.2754800E-10,1.0954380E-10,9.4486900E-11,8.5170600E-11,7.1400700E-11,6.3824800E-11,5.7782500E-11,5.0051500E-11,4.1996700E-11,3.5047800E-11,3.2018100E-11,2.8050300E-11,2.3732000E-11
807.5,9.6340206E-01,2.0501050E-05,1.4325040E-06,3.3735200E-07,1.2215360E-07,7.6279100E-08,6.6889800E-08,5.9583000E-08,5.8015800E-08,5.6426800E-08,5.4488100E-08,4.5098400E-08,2.9352400E-08,1.3764580E-08,6.6300500E-09,3.7150800E-09,1.9710760E-09,9.2569100E-10,5.8651500E-10,4.7297100E-10,3.8282900E-10,3.2969200E-10,2.6481400E-10,2.3857000E-10,2.0591700E-10,1.7303220E-10,1.5555630E-10,1.2956670E-10,1.1180480E-10,9.6020300E-11,8.2828800E-11,7.4672000E-11,6.2600900E-11,5.5964200E-11,5.0674600E-11,4.3897700E-11,3.6836200E-11,3.0742800E-11,2.8088900E-11,2.4609100E-11,2.0823100E-11
812.5,8.7591562E-01,1.3573510E-05,1.2322820E-06,2.8213400E-07,1.0175940E-07,6.4289200E-08,5.6733600E-08,5.0596900E-08,4.9251300E-08,4.7853600E-08,4.6154400E-08,3.8152600E-08,2.4794700E-08,1.1610830E-08,5.5913400E-09,3.1325500E-09,1.6619540E-09,7.8079800E-10,4.9482700E-10,3.9893100E-10,3.2277100E-10,2.7789700E-10,2.2314000E-10,2.0100500E-10,1.7348790E-10,1.4571480E-10,1.3102550E-10,1.0911620E-10,9.4172700E-11,8.0831100E-11,6.9746600E-11,6.2895000E-11,5.2723000E-11,4.7129500E-11,4.2694500E-11,3.6982100E-11,3.1040100E-11,2.5904500E-11,2.3668500E-11,2.0727700E-11,1.7547520E-11
817.5,7.6268901E-01,7.7874400E-06,1.0140700E-06,2.2578700E-07,8.1471300E-08,5.2251700E-08,4.6433300E-08,4.1460800E-08,4.0348500E-08,3.9159300E-08,3.7722200E-08,3.1144700E-08,2.0208500E-08,9.4486000E-09,4.5497900E-09,2.5488400E-09,1.3522230E-09,6.3553800E-10,4.0293400E-10,3.2478600E-10,2.6266800E-10,2.2608800E-10,1.8147030E-10,1.6345700E-10,1.4108530E-10,1.1841270E-10,1.0651220E-10,8.8678800E-11,7.6556000E-11,6.5644000E-11,5.6669400E-11,5.1122200E-11,4.2846400E-11,3.8292200E-11,3.4713900E-11,3.0063600E-11,2.5242000E-11,2.1063500E-11,1.9244180E-11,1.6839410E-11,1.4267510E-11
822.5,8.0261575E-01,5.0523600E-06,7.9935200E-07,1.7318940E-07,6.2920900E-08,4.1143200E-08,3.6846100E-08,3.2941700E-08,3.2052100E-08,3.1072000E-08,2.9895100E-08,2.4655100E-08,1.5972160E-08,7.4558700E-09,3.5900200E-09,2.0109780E-09,1.0667350E-09,5.0148100E-10,3.1806600E-10,2.5634500E-10,2.0722800E-10,1.7832410E-10,1.4307420E-10,1.2887150E-10,1.1124900E-10,9.3285700E-11,8.3947100E-11,6.9870300E-11,6.0344100E-11,5.1675800E-11,4.4640200E-11,4.0288600E-11,3.3758800E-11,3.0160900E-11,2.7368000E-11,2.3695200E-11,1.9904000E-11,1.6606470E-11,1.5170350E-11,1.3260590E-11,1.1247160E-11
827.5,8.4320959E-01,3.8006200E-06,6.2168700E-07,1.3124320E-07,4.8444000E-08,3.2463300E-08,2.9324600E-08,2.6252900E-08,2.5540000E-08,2.4734400E-08,2.3772200E-08,1.9586180E-08,1.2670120E-08,5.9059300E-09,2.8428600E-09,1.5920040E-09,8.4423700E-10,3.9686000E-10,2.5173400E-10,2.0285100E-10,1.6392640E-10,1.4103020E-10,1.1311280E-10,1.0188630E-10,8.7970300E-11,7.3706100E-11,6.6353700E-11,5.5211400E-11,4.7704100E-11,4.0804100E-11,3.5270700E-11,3.1845100E-11,2.6678700E-11,2.3828700E-11,2.1640200E-11,1.8731680E-11,1.5740600E-11,1.3131370E-11,1.1994620E-11,1.0474440E-11,8.8925900E-12
832.5,8.3595252E-01,3.0555600E-06,4.8269500E-07,9.9816900E-08,3.8043000E-08,2.6344800E-08,2.4026500E-08,2.1540900E-08,2.0957000E-08,2.0291200E-08,1.9479950E-08,1.6003130E-08,1.0368170E-08,5.0017100E-09,2.3219700E-09,1.2994810E-09,6.8868000E-10,3.2354100E-10,2.0513800E-10,1.6526000E-10,1.3351250E-10,1.1484250E-10,9.2083900E-11,8.2949800E-11,7.1632000E-11,5.9984800E-11,5.4015600E-11,4.4936800E-11,3.8839300E-11,3.3196600E-11,2.8707700E-11,2.5926500E-11,2.1717600E-11,1.9394410E-11,1.7623740E-11,1.5252400E-11,1.2820300E-11,1.0694080E-11,9.7678900E-12,8.5248700E-12,7.2420200E-12
837.5,8.8989939E-01,1.4950760E-06,2.3547430E-07,5.3614700E-08,2.6156500E-08,2.0453310E-08,1.8653640E-08,1.7451000E-08,1.6915020E-08,1.6453450E-08,1.5017520E-08,1.1455180E-08,7.1417300E-09,3.3828400E-09,1.7061500E-09,9.5495200E-10,4.9286700E-10,2.3732160E-10,1.6043400E-10,1.2754090E-10,1.0662860E-10,8.8419200E-11,7.3116400E-11,6.6745400E-11,5.6591400E-11,4.8306100E-11,4.1919900E-11,3.5227300E-11,3.1061900E-11,2.7256900E-11,2.3401000E-11,2.0729100E-11,1.7363460E-11,1.5596920E-11,1.4196240E-11,1.2248300E-11,1.0327040E-11,8.5701300E-12,7.8361700E-12,6.9804500E-12,5.8802000E-12
842.5,9.0515753E-01,1.5174275E-06,1.9761819E-07,3.9005700E-08,2.0103810E-08,1.5711160E-08,1.5133290E-08,1.3886780E-08,1.2376330E-08,1.0512650E-08,8.9067400E-09,6.7665300E-09,4.2636060E-09,2.3130810E-09,1.0573140E-09,5.7729240E-10,3.2401040E-10,1.7452270E-10,1.1465980E-10,9.4312200E-11,7.6832500E-11,6.6988000E-11,5.6023300E-11,4.9919400E-11,4.3237000E-11,3.6834600E-11,3.3209400E-11,2.7678800E-11,2.4114000E-11,2.0802360E-11,1.8368860E-11,1.6251830E-11,1.4250970E-11,1.2593560E-11,1.1309390E-11,9.6906800E-12,8.1519400E-12,6.8346000E-12,6.4081200E-12,5.7659800E-12,4.8337900E-12
847.5,8.9533675E-01,1.4157284E-06,1.6744948E-07,3.2387350E-08,1.6046900E-08,1.2579280E-08,1.0581170E-08,9.0705700E-09,7.3412500E-09,6.5871770E-09,6.2008000E-09,5.3109600E-09,3.4205920E-09,1.8600182E-09,8.5022590E-10,4.5244220E-10,2.6292200E-10,1.4458000E-10,8.9674600E-11,7.1070400E-11,6.0818500E-11,5.3071400E-11,4.4719400E-11,3.8974400E-11,3.3175800E-11,2.9211100E-11,2.6259100E-11,2.2251570E-11,1.9020110E-11,1.7131420E-11,1.4508210E-11,1.3041590E-11,1.1458150E-11,1.0610390E-11,9.0630400E-12,7.8350200E-12,6.6106800E-12,5.7487000E-12,5.3632200E-12,4.8579000E-12,4.0314300E-12
852.5,8.2979394E-01,1.2504321E-06,1.4769782E-07,2.8927650E-08,1.2338670E-08,8.8386200E-09,7.2903300E-09,6.1326540E-09,5.5898580E-09,5.3261240E-09,5.1495200E-09,4.5361367E-09,2.9769447E-09,1.7228558E-09,7.5381270E-10,3.9790450E-10,2.2418210E-10,1.1719080E-10,7.2959700E-11,5.9271100E-11,4.9940000E-11,4.3591900E-11,3.6810000E-11,3.1445500E-11,2.7581200E-11,2.4429790E-11,2.2135330E-11,1.8496840E-11,1.6093120E-11,1.4649930E-11,1.2317830E-11,1.1116040E-11,9.8087300E-12,8.9732800E-12,7.5744000E-12,6.7175900E-12,5.5525100E-12,4.9159800E-12,4.5737800E-12,4.1800600E-12,3.4427000E-12
857.5,8.8188498E-01,1.3125488E-06,1.3097552E-07,2.0954690E-08,8.4307870E-09,5.9543660E-09,5.5253470E-09,5.0415590E-09,4.6865190E-09,4.5779729E-09,4.5465754E-09,4.0745325E-09,2.6378583E-09,1.4969516E-09,6.9178060E-10,3.5971000E-10,2.0460340E-10,1.0461890E-10,6.2596800E-11,4.9399000E-11,4.0778800E-11,3.6311600E-11,2.9988680E-11,2.5665000E-11,2.2930070E-11,2.0451290E-11,1.8178840E-11,1.5651020E-11,1.3464880E-11,1.2026100E-11,1.0460430E-11,9.3904700E-12,8.2938800E-12,7.4782800E-12,6.3016900E-12,5.8091900E-12,4.7783100E-12,4.3958200E-12,4.0214100E-12,3.6179900E-12,3.0048400E-12
862.5,8.9421882E-01,1.2661044E-06,1.2847951E-07,1.7306414E-08,7.3478900E-09,5.1971690E-09,4.8281500E-09,4.4383419E-09,4.1925970E-09,4.1455346E-09,4.1661435E-09,3.7740612E-09,2.6154398E-09,1.4871871E-09,6.6196300E-10,3.3785040E-10,1.9160320E-10,9.3512700E-11,5.5706300E-11,4.2838900E-11,3.6267500E-11,3.1124050E-11,2.5852530E-11,2.2419710E-11,2.0471900E-11,1.7796570E-11,1.5711340E-11,1.3449980E-11,1.1619410E-11,1.0706530E-11,9.1876400E-12,8.2319400E-12,7.3072000E-12,6.5722800E-12,5.5680800E-12,5.0967100E-12,4.2030700E-12,3.8422000E-12,3.5789800E-12,3.2524500E-12,2.6852000E-12
